OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
"18970","2015",CA,USF,SQF,CABIN SEQ,"002313",2015/07/19 00:00:00,2015/11/23 00:00:00,"1",,6960,6996.18603515625,"3","1","00000044",50679.0341143921,28312559.6771526
"18971","2015",CA,USF,SQF,GREY,"001950",2015/07/03 00:00:00,2015/07/03 00:00:00,"1", ,12.5,19.4487724304199,"1","1","00000029",1440.32462304851,78706.3874034377
"18972","2015",CA,USF,SQF,FISH,,2015/05/20 00:00:00,2015/05/27 00:00:00,"4",No perimeter in this location in GeoMAC. Inci Number Unknown,20,20.8650150299072,"6","1","00000009",1154.83005841454,84437.7188448146
"18973","2015",CA,USF,SQF,LIGHTNING,,2015/07/01 00:00:00,2015/07/01 00:00:00,"9",No perimeter in this location in GeoMAC. Inci Number Unknown,32,31.7320365905762,"6","1","00000021",1697.13675941048,128414.99511046
"18974","2015",CA,USF,SRF,DEVIL,,2015/06/09 00:00:00,2015/06/15 00:00:00,"1",No perimeter in this location in GeoMAC. Inci Number Unknown,20.1,20.1285095214844,"1","1","00000008",1287.31150813697,81457.190104051
"18975","2015",CA,USF,SRF,PAW,"001488",2015/07/31 00:00:00,2015/08/04 00:00:00,"1",GeoMAC says Gasquet Complex #1488  INICWEB does support this idea,10.5,10.2400007247925,"6","1","00000067",1049.1399528229,41439.8129856993
"18976","2015",CA,USF,PNF,SPRING GARDEN,,2015/02/06 00:00:00,2015/02/06 00:00:00,"5",No perimeter in this location in GeoMAC. Inci Number Unknown,,15.840184211731,"6","1","00000004",1257.78769120817,64102.9502008197
"18977","2015",CA,USF,PNF,WARD,"000303",2015/06/02 00:00:00,,"14",No Contain Date in Firestat,137,129.285537719727,"6","1","00000011",5738.66947679051,523200.009670783
"18978","2015",CA,USF,SHF,PROSPECT,"002067",2015/07/30 00:00:00,2015/08/22 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,20.25,24.2788181304932,"3","1","00000183",1225.72181265357,98252.891161461
"18979","2015",CA,USF,SHF,RASPBERRY,"002067",2015/07/30 00:00:00,2015/08/18 00:00:00,"1",GeoMAC says Fork Complex #2067 Individual fire inci number unknown,21.6,39.7629699707031,"3","1","00000144",1568.67686123128,160915.023468631
"18980","2015",CA,USF,SHF,DOG,"002067",2015/07/30 00:00:00,2015/10/05 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,3273,3276.482421875,"3","1","00000158",24926.0070195609,13259453.7602663
"18981","2015",CA,USF,SHF,BIG FOOT,"002067",2015/07/30 00:00:00,2015/10/05 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,25,25.1373882293701,"3","1","00000192",1328.99648599809,101727.397985907
"18982","2015",CA,USF,SHF,DEER SHA,"002067",2015/07/30 00:00:00,2015/08/18 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,9,8.5352029800415,"3","1","00000137",1089.76774252727,34540.7413751992
"18983","2015",CA,USF,SHF,TELEPHONE,"002067",2015/07/30 00:00:00,2015/10/05 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,55,54.8291778564453,"3","1","00000193",2726.39536447866,221885.811384906
"18984","2015",CA,USF,SHF,BLUE,"002067",2015/07/30 00:00:00,2015/10/30 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,2826,2828.0283203125,"3","1","00000140",21945.668631967,11444624.5869844
"18985","2015",CA,USF,SHF,RAIL,"002067",2015/07/30 00:00:00,2015/10/30 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,8669,8669.771484375,"3","1","00000177",45482.3751698185,35085320.957559
"18986","2015",CA,USF,SHF,GARDEN,"002067",2015/07/30 00:00:00,2015/07/30 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,0.1,0.0317102745175362,"3","1","00000138",45.6986949996278,128.326926906396
"18987","2015",CA,USF,SHF,PEAK SHA,"002067",2015/07/30 00:00:00,2015/10/30 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,6269,6273.94921875,"3","1","00000142",24557.2031062434,25389771.5376871
"18988","2015",CA,USF,SHF,SHEILL,"002067",2015/07/30 00:00:00,2015/10/30 00:00:00,"1",GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,15378,15390.6484375,"3","1","00000161",58615.0978839442,62283745.3698602
"18989","2015",CA,USF,SHF,DAILEY,"002066",2015/07/30 00:00:00,2015/08/02 00:00:00,"1",GeoMAC says River Comlex #2066 Individual fire inci number unknown,6.7,16.6561012268066,"3","1","00000166",1170.12996562355,67404.8539849925
"18990","2015",CA,USF,SHF,DYER,"002066",2015/07/30 00:00:00,2015/08/06 00:00:00,"1",GeoMAC says River Comlex #2066 Individual fire inci number unknown,100,757.961791992188,"3","1","00000148",9241.8660295204,3067362.42328487
"18991","2015",CA,USF,SHF,HAPPY,"002066",2015/07/30 00:00:00,2015/08/08 00:00:00,"1",GeoMAC says River Comlpex #2066 Individual fire inci number unknown,1800,68095.2421875,"3","1","00000149",216447.494892735,275571671.869407
"18992","2015",CA,USF,SHF,ROAD,"002066",2015/07/30 00:00:00,2015/08/07 00:00:00,"1",GeoMAC says River Comlex #2066 Individual fire inci number unknown,0.25,378.9736328125,"3","1","00000156",8407.3648051024,1533651.85878712
"18993","2015",CA,USF,SHF,PANTHER,,2015/07/30 00:00:00,2015/08/09 00:00:00,"1",GeoMAC says River Complex #2066 & Fork complex 2067,500,128.691040039062,"3","1","00000153",4203.01336669431,520794.182940291
"18994","2015",CA,USF,SHF,LOOK,"002066",2015/07/30 00:00:00,2015/07/31 00:00:00,"1",GeoMAC says River Comlex #2066 Individual fire inci number unknown,7,0.928468286991119,"3","1","00000155",251.926745548926,3757.37796886538
"18995","2015",CA,USF,SHF,HALSEY,"002066",2015/07/30 00:00:00,2015/08/05 00:00:00,"1",GeoMAC says River Comlex #2066 Individual fire inci number unknown,0.75,7.22892236709595,"3","1","00000163",753.851884676279,29254.4099772957
"18996","2015",CA,USF,SHF,JOHNSON,"001476",2015/07/30 00:00:00,2015/10/30 00:00:00,"1",GeoMAC says Route Complex #1476 Individual fire inci number unknown,34006,17821.107421875,"3","1","00000197",105442.496964851,72119459.7179971
"18997","2015",CA,USF,SHF,KERLIN,"002108",2015/07/30 00:00:00,2015/10/10 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,0.1,500.949157714844,"3","1","00000196",10216.7778767169,2027269.30375188
"18998","2015",CA,USF,SHF,PELLETREAU,"002108",2015/07/30 00:00:00,2015/10/09 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,0.1,4109.5390625,"3","1","00000191",29779.2233919054,16630715.1639558
"18999","2015",CA,USF,SHF,PATTISON,"002108",2015/07/30 00:00:00,2015/08/18 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,13698,12916.572265625,"3","1","00000171",72610.7352214303,52271514.3208747
"19000","2015",CA,USF,SHF,CASTLE,"002108",2015/06/23 00:00:00,2015/06/23 00:00:00,"4",GeoMAC says Castle Complex #2108 Individual fire inci number unknown,0.8,14253.951171875,"3","1","00000057",56935.649320315,57683694.1705096
"19001","2015",CA,USF,SHF,SPRINGER,"002108",2015/07/30 00:00:00,2015/08/05 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,1,0.489982962608337,"3","1","00000181",167.382214044811,1982.89065367463
"19002","2015",CA,USF,SHF,HIDDEN,"002108",2015/07/30 00:00:00,2015/08/02 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,11,11.0456428527832,"3","1","00000146",1013.98128402126,44700.1302509175
"19003","2015",CA,USF,SHF,MILL,"002108",2015/07/30 00:00:00,2015/08/30 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,25,72.601936340332,"3","1","00000184",3390.93896702132,293809.618858493
"19004","2015",CA,USF,SHF,YORK,"002108",2015/07/30 00:00:00,2015/08/30 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,316,243.67057800293,"3","1","00000164",7010.42399473775,986099.836957947
"19005","2015",CA,USF,SHF,OLSEN,"002108",2015/07/30 00:00:00,2015/08/13 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,37,400.201110839844,"3","1","00000165",8094.54591700259,1619556.40710424
"19006","2015",CA,USF,SHF,CLARK,"002108",2015/07/30 00:00:00,2015/08/05 00:00:00,"1",GeoMAC says South Complex #2108 Individual fire inci number unknown,0.74,675.558227539062,"3","1","00000172",9646.3904323867,2733887.08764309
"19007","2015",CA,USF,SHF,MINERS,,2015/07/30 00:00:00,2015/08/18 00:00:00,"1",GeoMAC says Fork Complex 2067 and South Complex 2108,124,173.98405456543,"3","1","00000170",3708.1319890334,704088.519459715
"19008","2015",CA,USF,SHF,MILITARY,,2015/10/10 00:00:00,2015/10/12 00:00:00,"4",No perimeter in this location in GeoMAC. Inci Number Unknown,52.5,52.8404312133789,"3","1","00000222",3056.59050967258,213837.634196082
"19009","2015",CA,USF,SHF,SADDLE,"001371",2015/06/09 00:00:00,2015/10/30 00:00:00,"1",,1543,1542.96655273438,"3","1","00000029",22068.1183873281,6244164.03157894
"19010","2015",CA,USF,SHF,STEPHENS,,2015/02/24 00:00:00,2015/03/03 00:00:00,"5",No perimeter in this location in GeoMAC. Inci Number Unknown,209,209.628280639648,"1","1","00000004",5890.02596377569,848335.548280054
"19011","2015",CA,USF,SHF,WATER,"002096",2015/08/01 00:00:00,2015/08/07 00:00:00,"1",,30,35.9160499572754,"1","1","00000179",2384.51452044166,145347.104898607
"19012","2015",CA,USF,LPF,GIBRALTAR,"003471",2015/10/29 00:00:00,2015/11/04 00:00:00,"9",,21,21.0506000518799,"8","1","00000052",1276.09218401471,85188.7544920078
"19013","2015",CA,LRA,ORC,,,2015/07/03 00:00:00,2015/07/03 00:00:00,"11",1900 LAGUNA CANYON RD NEAR DRIVEWAY/CANYON ACRES DR ,,14.130054473877,"5","1","15065867",1144.69493581247,57182.3020994324
"19014","2015",CA,CCO,ORC,,,2015/07/13 00:00:00,2015/07/14 00:00:00,"2",NB 241@SANTIAGO CANYON RD NEAR NB 133/HICKS HAUL RD ,180,213.510482788086,"7","1","15069367",6825.66666389979,864046.275981211
"19015","2015",CA,CCO,ORC,,,2015/09/17 00:00:00,2015/09/17 00:00:00,"14","21460 Casino Ridge Rd, Yorba Linda",17,15.643180847168,"1","1","15093954",1430.9619637856,63305.7074069176
"19016","2015",CA,CDF,HUU,BALD FIRE,"003924",2015/06/09 00:00:00,2015/06/14 00:00:00,"1",,,26.9475040435791,"1","1",,1238.26140743193,109052.676703671
"19017","2015",CA,CDF,HUU,PINE 1-44,"005606",2015/07/30 00:00:00,2015/09/08 00:00:00,"1",HUMBOLDT COMPLEX,,1773.24670410156,"7","1",,14897.5547768803,7176074.63488283
"19018","2015",CA,CDF,HUU,BLUFORD 1-55,"005606",2015/07/30 00:00:00,2015/09/08 00:00:00,"1",HUMBOLDT COMPLEX,,202.701766967773,"7","1",,5335.16955406338,820304.936059366
"19019","2015",CA,CDF,HUU,BLOCKSBURG 1-58,"005606",2015/07/30 00:00:00,2015/09/08 00:00:00,"1",HUMBOLDT COMPLEX,,283.830993652344,"7","1",,5401.27830226178,1148623.26463623
"19020","2015",CA,CDF,HUU,DOBBYN 1-57,"005606",2015/07/30 00:00:00,2015/09/08 00:00:00,"1",HUMBOLDT COMPLEX,,787.352966308594,"7","1",,9308.66601024061,3186304.46391799
"19021","2015",CA,CDF,HUU,STEELHEAD 1-54,"005606",2015/07/30 00:00:00,2015/09/08 00:00:00,"1",HUMBOLDT COMPLEX,,1403.44360351562,"7","1",,12918.7752615825,5679534.74639025
"19022","2015",CA,CDF,HUU,WINCHESTER 1-47,"005606",2015/07/30 00:00:00,2015/09/08 00:00:00,"1",HUMBOLDT COMPLEX,,147.251907348633,"7","1",,3219.61884470322,595907.304148904
"19023","2015",CA,CDF,HUU,WILDCAT 1-51,"005606",2015/07/30 00:00:00,2015/09/08 00:00:00,"1",HUMBOLDT COMPLEX,,283.219879150391,"7","1",,5932.41954416426,1146150.24570339
"19024","2015",CA,CDF,HUU,HORSE FIRE,"006254",2015/08/18 00:00:00,2015/10/01 00:00:00,"14",,138,145.904266357422,"7","1",,5529.58603500931,590453.612705137
"19025","2015",CA,CDF,HUU,BUCK FIRE,"005528",2015/07/28 00:00:00,2015/07/30 00:00:00,"2",,,15.8571481704712,"1","1",,1414.04376321725,64171.6021365486
"19026","2015",CA,CDF,HUU,QUEEN,"005420",2015/07/25 00:00:00,2015/08/01 00:00:00,"7",,,159.377380371094,"1","1",,9617.10560052209,644977.35580885
"19027","2015",CA,USF,KNF,HOWARDS,,2015/08/01 00:00:00,2015/08/13 00:00:00,"1",No perimeter in this location in GeoMAC. Inci Number Unknown,25.18,29.5802364349365,"7","1","00000094",1711.46994565107,119706.966309006
"19028","2015",CA,USF,KNF,PRARIE,,2015/08/20 00:00:00,2015/08/22 00:00:00,"9",No perimeter in this location in GeoMAC. Inci Number Unknown,67.92,67.9540939331055,"1","1","00000109",2787.55008073425,275000.455905658
"19029","2015",CA,USF,KNF,DEVIL,,2015/09/20 00:00:00,2015/09/20 00:00:00,"2",No perimeter in this location in GeoMAC. Inci Number Unknown,13.7,14.4040336608887,"1","1","00000012",1452.84103465577,58291.0548494118
"19030","2015",CA,USF,KNF,FIVEMILE,"006160",2015/07/30 00:00:00,2015/08/11 00:00:00,"1",,80,62.044750213623,"7","1","00000092",4052.84142479072,251086.198451909
"19031","2015",CA,BIA,HIA,DEER HORN 2,"000015",2015/08/01 00:00:00,2015/01/01 00:00:00,"1",(WFDSS)  15-CA-HIA-000015,,86.1643142700195,"8","1","000015",2843.506092328,348694.601071483
"19032","2015",CA,USF,MDF,FROG,"000570",2015/07/30 00:00:00,2015/08/07 00:00:00,"1",FIMT,4863,4862.16455078125,"8","1",,36044.0451260515,19676481.892724
"19033","2015",CA,USF,INF,WALKER,"001319",2015/08/14 00:00:00,2015/10/31 00:00:00,"9","IR heat perimeter; WFDSS",3676,3815.8857421875,,,"00000033",32478.1952249079,15442341.2302895
"19034","2015",CA,CDF,TCU,OAK FLAT,"009491",2015/09/08 00:00:00,,"14",,,107.903289794922,"8","1",,3193.07048448354,436669.11744638
"19036","2014",CA,CCO,VNC,SHERWOOD,"0039827",2014/06/06 00:00:00,2014/06/06 00:00:00,"14","Walked, MotionX GPS",2,1.9935427904129,"1","1",,397.932107259084,8067.58145459728
"19037","2014",CA,CCO,VNC,STAFFORD,"0042893",2014/07/07 00:00:00,2014/07/07 00:00:00,"14",VisiNet 8 acres Federal fire # 573,0,2.32108163833618,"8","1",,504.236082115464,9393.08367651635
"19038","2015",CA,CCO,VNC,VICTORIA,"0031278",2015/05/11 00:00:00,2015/05/11 00:00:00,"14",,0.4,0.568142771720886,"6","1",,227.530249797943,2299.1921870822
"19039","2015",CA,CCO,VNC,POTRERO,"0028865",2015/05/01 00:00:00,2015/05/01 00:00:00,"14", ,,2.54327845573425,"1","1",,434.118652730908,10292.2824285544
"19040","2015",CA,CCO,VNC,DOUGH,"0053877",2015/08/13 00:00:00,2015/08/13 00:00:00,"14",Sketched over walked track,2.18,2.16063952445984,"7","1",,542.687446956535,8743.79790875506
"19041","2015",CA,CCO,VNC,FARIA,"0041643",2015/06/24 00:00:00,2015/06/24 00:00:00,"14",no origin received,,0.990172386169434,"1","1",,292.595358918119,4007.08544820801
"19042","2015",CA,CCO,VNC,TOLAND,"0044425",2015/07/05 00:00:00,2015/07/05 00:00:00,"14",,2.9,3.0320029258728,"1","1",,921.441766640037,12270.0805251414
"19043","2015",CA,CCO,VNC,MOORPARK,"0057413",2015/08/07 00:00:00,2015/08/07 00:00:00,"14", ,2.1,2.0794084072113,"1","1",,393.322968860859,8415.06715003935
"19044","2015",CA,CCO,VNC,SOUTH,"0046505",2015/07/04 00:00:00,2015/07/04 00:00:00,"14",,0.25,0.260078132152557,"7","1",,130.076400056211,1052.49891796688
"19045","2015",CA,CCO,VNC,MAIN,"0048569",2015/07/02 00:00:00,2015/07/02 00:00:00,"14",,0.13,0.135757565498352,"1","1",,106.006596622998,549.391395604463
"19046","2014",CA,CCO,VNC,TELEGRAPH,"0047972",2014/07/28 00:00:00,2014/07/28 00:00:00,"14",,0.25,0.115544028580189,"1","1",,90.1101165812246,467.59010597964
"19047","2015",CA,CCO,VNC,BROOKS,"0047203",2015/07/17 00:00:00,2015/07/17 00:00:00,"14",,2.28,2.9219982624054,"6","1",,493.570368187153,11824.9072066796
"19048","2015",CA,CCO,VNC,OJAI,"0065745",2015/09/28 00:00:00,2015/09/28 00:00:00,"14",,,0.00261180964298546,"6","1",,13.2558655533599,10.5696183879844
"19049","2015",CA,CCO,VNC,SHELL,"0083451",2015/12/06 00:00:00,2015/12/06 00:00:00,"14",,2.4,2.42399668693542,"1","1",,431.500388298686,9809.56681803506
"19050","2015",CA,CCO,VNC,ARROYO,"0089149",2015/12/25 00:00:00,2015/12/25 00:00:00,"14",,,0.0911737456917763,"1","1",,69.9726241999546,368.967062454671
"19051","2014",CA,CCO,VNC,BRIGGS,"0029107",2014/05/14 00:00:00,2014/05/14 00:00:00,"14",,9,8.93243312835693,"8","1",,6090.93211235998,36148.2738757573
"19052","2015",CA,NPS,KNP,HOTEL,"0101",,,"1",not in the original 2013 update,29,29.3999996185303,"1","1","0101",1837.5240142736,119027.751811825
"19053","2015",CA,NPS,YNP,SNOW,"138",2015/10/27 00:00:00,2015/10/27 00:00:00,"4",Suppressed Human Caused,0.100807683062149,0.100807681679726,"1","1","138",71.5996048783667,407.954179934845
"19054","2015",CA,NPS,YNP,MONO,"140",2015/10/31 00:00:00,2015/11/30 00:00:00,"1",Managed Lightning Ignited,0.100809375915523,0.100809372961521,"1",,"140",71.6002060665784,407.961030762415
"19055","2015",CA,NPS,YNP,INDIAN CANYON,"49",2015/07/03 00:00:00,2015/08/18 00:00:00,"1",Suppressed Lightning Ignited,4.1319368375315,4.13193702697754,"1","1","49",1082.10943145439,16721.3551278979
"19056","2015",CA,NPS,RNP,POPLAR,"1501",2015/05/10 00:00:00,2015/05/10 00:00:00,"14",,3.55477713257362,3.55477714538574,"1","1","1501",507.63759603998,14385.6726691506
"19057","2015",CA,NPS,YNP,DEERLICK,"47",2015/07/02 00:00:00,2015/07/03 00:00:00,"1",Suppressed Lightning Ignited,0.10079487627266,0.10079487413168,"1","1","47",71.5950566748649,407.902352841637
"19058","2015",CA,NPS,SMP,CALABASAS,"553",2015/05/23 00:00:00,2015/05/23 00:00:00,"9",Perim is 0.5ac circle ,0.485435501474359,0.485435515642166,"6","1","553",157.119319080857,1964.48769386315
"19059","2015",CA,NPS,SMP,DUME,"434",2015/04/17 00:00:00,2015/04/17 00:00:00,"10","Car hit pole and burned, powerline ignit down line",1.47950762686437,1.47950768470764,"6","1","434",561.116264270629,5987.35494174667
"19060","2015",CA,NPS,SMP,AGOURA,"1217",2015/10/24 00:00:00,2015/10/24 00:00:00,"9","Undetermined roadside start, presumed human",0.0939730720765596,0.0939730703830719,"6","1","1217",69.1298352321774,380.295493892824
"19061","2015",CA,NPS,SMP,NEWTON,"1264",2015/11/07 00:00:00,2015/11/07 00:00:00,"5",Undetermined roadside start presumed human. In parking lot area.,0.0939601612418369,0.0939601585268974,"6","1","1264",69.1250862464412,380.243245660601
"19062","2015",CA,NPS,SMP,PALISADES,"1274",2015/11/10 00:00:00,2015/11/10 00:00:00,"14","Cause undet, but probably human near trail at bottom of cliff",0.453663609323503,0.453663617372513,"6","1","1274",170.59731568651,1835.91149099204
"19063","2015",CA,NPS,SMP,GRAND VIEW,"483",2015/04/27 00:00:00,2015/04/27 00:00:00,"10",Vehicle fire into brush,0.093972485600565,0.0939724892377853,"6","1","483",69.1296195048386,380.293120387764
"19064","2015",CA,NPS,SMP,WENDY,"735",2015/07/04 00:00:00,2015/07/04 00:00:00,"8",Cause fireworks. perim is 0.1ac circle,0.0939625857620673,0.093962587416172,"6","1","735",69.1259780925052,380.253057456811
"19065","2015",CA,NPS,SMP,TOPANGA CYN,"379",2015/04/06 00:00:00,2015/04/06 00:00:00,"10",Derrek reported,0.152215105696443,0.152215108275414,"6","1","379",87.9817691614677,615.992631630381
"19066","2015",CA,NPS,SMP,POTRERO 2,"1252",2015/11/07 00:00:00,2015/11/08 00:00:00,"14",mild Santa Ana winds,43.4967893836042,43.4967880249023,"6","1","1252",1802.58107509437,176025.261470838
"19067","2015",CA,NPS,SMP,LATIGO 2,"1040",2015/09/09 00:00:00,2015/09/09 00:00:00,"14","Leo RAWS: Winds 10 gusting25, temp58 RH40. Reported4ac GIS1.5ac",1.52151690486963,1.52151691913605,"6","1","1040",826.163333064604,6157.36045830136
"19068","2015",CA,NPS,SMP,MALIBU,"679",2015/06/21 00:00:00,2015/06/21 00:00:00,"14",2013 Tesla 500ft downslope off Rd burned. Fire back upslope to roadside,5.39284797034309,5.39284801483154,"6","1","679",587.856208999549,21824.0814438921
"19069","2015",CA,NPS,SMP,COUNTRY CLUB,"728",2015/07/03 00:00:00,2015/07/03 00:00:00,"14","Cause undet, maybe mower?",0.0939775074046868,0.0939775109291077,"6","1","728",69.1314665955354,380.313442943394
"19070","2015",CA,NPS,SMP,RAMBLA,"1102",2015/09/19 00:00:00,2015/09/19 00:00:00,"14","Undet roadside start presumed human, burned uphill to houses.",0.485351958541027,0.485351949930191,"6","1","1102",157.105798470235,1964.14960774485
"19071","2015",CA,NPS,SMP,MUREAU,"1138",2015/10/03 00:00:00,2015/10/03 00:00:00,"1","Undetermined roadside start, presumed human",0.485426750465417,0.485426753759384,"6","1","1138",157.11790287276,1964.45227987516
"19072","2015",CA,NPS,SMP,LATIGO 1,"1040",2015/09/09 00:00:00,2015/09/09 00:00:00,"14","Undetermined roadside start, presumed human",0.688294080584432,0.688294053077698,"6","1","1040",213.248329809,2785.42732051301
"19073","2015",CA,NPS,SMP,ROADRUNNER,,,,"14","Red flag day, Santa Ana winds",0.0231717637939464,0.0231717638671398,"6","1",,38.8444808405936,93.7728011282662
"19074","2015",CA,NPS,SMP,DEERVALE,,,,"14","Moderate weather, fire slow moving, easily contained",0.602868570267007,0.602868556976318,"6","1",,210.81210203042,2439.72254544814
"19075","2015",CA,NPS,SMP,GRIFFITH PARK,,,,"14",,3.04686054003459,3.04686045646667,"6","1",,415.955379322301,12330.2071445961
"19076","2015",CA,NPS,SMP,TOPANGA,,,,"11",Down powerline wire caused. Perim is 0.25ac circle. Size probably overestimated.,0.251648350501886,0.251648336648941,"6","1",,113.125591104643,1018.38468365336
